user,click,like,age,gender,friend_cnt,sns_like_cnt,sns_comment_cnt,pre_click,treat
10289,0,0,20,2,469,145,867,0,0
10290,0,0,20,2,323,55,134,0,0
10292,1,0,33,2,736,135,813,1,0
10294,0,0,32,1,536,141,267,1,1
10295,0,0,29,1,574,95,175,0,0
10296,0,0,39,1,520,188,291,0,1
10298,0,0,39,1,265,133,139,0,1
10299,0,0,25,2,378,176,181,0,0
10300,0,0,28,2,409,151,90,0,0
10301,0,0,20,2,442,148,200,0,1
10302,0,0,20,2,155,46,56,0,1
10304,0,0,19,2,494,128,363,0,0
10306,0,0,32,2,601,155,384,0,0
10308,0,0,38,2,404,82,581,0,0
10309,0,0,28,1,95,46,74,0,1
10311,0,1,29,1,863,422,108,0,0
10313,0,0,30,2,212,86,198,0,0
10315,0,0,27,2,290,62,88,0,0
10316,0,0,28,1,1361,255,90,1,1
10317,0,0,27,2,447,7,127,0,0
10318,0,0,22,2,164,42,48,0,1
10319,0,0,23,2,171,39,104,0,1
10320,0,0,31,1,668,274,169,0,1
10321,0,0,32,2,378,61,61,0,1
10322,0,0,27,2,313,50,93,0,1
10323,0,0,25,2,125,104,189,0,1
10326,0,0,20,2,255,41,71,0,1
10327,0,0,33,1,248,31,114,0,0
10329,0,0,34,2,934,111,204,0,0
10330,0,0,35,1,2008,496,526,0,0
10332,0,1,20,2,426,32,160,0,1
10333,0,0,27,2,1107,175,197,0,0
10334,0,0,32,2,465,72,87,0,0
10335,0,0,31,1,2342,190,188,0,0
10336,0,0,21,2,131,31,65,0,1
10337,0,0,26,1,251,72,135,0,1
10338,0,0,28,1,159,21,47,0,0
10339,1,1,28,2,845,270,451,1,0
10340,0,1,21,1,406,66,284,0,1
10342,0,0,22,2,902,101,80,0,0
10343,0,0,32,1,282,25,85,0,1
10344,0,0,23,1,301,31,103,0,0
10349,0,0,24,2,253,136,158,0,1
10350,0,0,33,1,507,38,68,0,1
10354,0,0,42,1,219,8,41,0,1
10356,0,0,30,1,151,73,36,0,0
10359,0,0,37,2,535,41,102,0,0
10360,0,0,33,1,677,5,67,0,1
10363,0,0,27,1,914,53,87,0,0
10364,0,0,29,2,138,75,105,0,1
10365,0,0,20,1,212,60,62,0,1
10366,0,0,38,2,235,141,176,0,0
10368,0,0,30,1,1841,41,52,0,1
10369,0,0,29,2,322,108,1012,0,0
10370,0,0,34,1,513,72,70,0,1
10371,0,0,30,2,274,49,64,0,1
10373,0,0,21,2,511,95,571,0,0
10374,0,0,29,2,222,57,199,0,1
10375,0,1,24,2,961,137,168,0,1
10376,0,0,30,1,258,32,73,0,0
10378,0,0,28,2,366,163,151,0,0
10382,0,0,24,1,504,47,70,0,1
10383,0,0,22,2,1185,475,382,0,1
10384,0,0,27,1,336,104,114,0,0
10385,0,1,25,2,321,126,555,0,0
10386,0,0,31,2,275,62,241,0,0
10388,0,0,23,2,407,40,76,0,1
10389,0,0,27,1,152,43,21,0,0
10390,0,0,32,1,120,26,8,0,1
10391,0,0,33,2,436,113,102,0,1
10398,0,0,26,2,194,73,76,1,0
10400,0,0,21,2,383,209,112,0,0
10401,0,0,29,1,1320,83,639,0,1
10402,0,0,33,1,389,91,235,0,0
10403,0,0,24,2,468,293,94,0,0
10404,0,0,27,2,169,66,171,0,0
10408,0,0,18,2,139,66,53,0,0
10409,0,0,30,2,395,220,201,0,1
10410,0,0,33,2,230,132,254,0,0
10412,0,0,30,2,124,91,79,0,1
10413,0,0,28,2,379,215,209,0,0
10414,1,0,31,1,568,55,143,1,0
10417,0,0,30,1,102,6,46,0,1
10418,0,0,24,1,434,55,148,0,0
10420,0,0,18,2,582,641,1396,0,0
10421,0,0,34,1,4318,61,37,0,0
10423,0,0,21,1,278,37,54,0,0
10424,0,0,19,2,273,20,84,0,1
10425,0,0,26,2,242,41,858,0,0
10426,0,0,22,2,515,122,293,0,1
10427,0,0,22,2,227,119,184,0,1
10428,0,0,26,1,264,122,191,0,1
10429,0,0,35,2,426,51,107,0,1
10432,0,0,31,2,192,12,33,0,0
10433,0,0,23,1,380,98,205,0,0
10436,0,0,19,2,237,75,75,0,1
10437,0,1,27,1,395,216,194,0,0
10438,0,0,31,2,482,23,36,0,0
10439,0,0,23,2,372,50,36,0,1
10440,1,1,18,2,1905,105,76,1,0
10441,0,0,25,2,459,117,371,0,1
10442,0,0,34,2,318,50,71,0,0
10443,0,0,23,2,365,132,391,0,0
10446,0,0,37,1,942,36,168,0,1
10447,0,0,31,1,1937,362,129,0,0
10451,0,0,31,1,542,48,70,0,0
10456,0,0,26,1,418,60,52,0,0
10457,0,0,26,2,249,96,188,0,1
10458,0,0,23,1,2387,55,162,0,1
10459,0,0,29,1,241,54,118,0,0
10461,0,0,39,1,253,62,28,1,1
10462,0,0,41,2,283,35,152,0,0
10465,0,0,34,1,276,97,63,0,0
10466,0,0,24,2,2421,95,366,0,0
10467,0,1,28,1,387,342,209,0,0
10469,0,0,28,1,229,57,77,0,1
10471,0,0,23,2,1083,98,254,0,1
10474,0,0,23,1,113,31,4,0,1
10477,0,0,28,2,239,95,135,0,0
10480,0,0,36,2,440,67,143,0,0
10481,0,0,37,1,652,118,159,0,0
10482,0,0,33,2,282,78,70,0,1
10483,0,1,16,2,198,77,145,0,0
10484,0,0,19,2,1285,244,447,0,1
10485,0,0,33,1,148,24,168,0,1
10489,0,0,28,1,445,36,102,0,1
10491,0,0,30,1,233,22,14,0,1
10492,0,0,32,1,335,61,15,0,0
10493,0,0,11,2,203,171,197,0,0
10494,0,0,37,1,264,45,64,0,0
10495,0,0,28,1,225,42,211,0,1
10497,0,0,25,1,196,40,86,0,1
10498,0,0,32,1,701,111,190,0,1
10505,0,0,21,2,92,220,32,0,1
10506,0,1,26,2,765,34,62,0,0
10508,0,0,18,2,749,233,1039,0,0
10510,0,0,29,1,258,94,251,0,0
10511,0,0,21,2,231,337,358,0,1
10513,0,1,22,2,187,84,42,0,1
10514,0,0,20,2,178,79,346,0,1
10515,0,0,18,1,373,51,163,0,1
10516,0,0,36,1,383,179,51,0,0
10517,0,0,26,1,1259,167,83,0,0
10519,0,0,29,1,295,30,49,0,1
10520,0,0,26,2,183,284,393,0,1
10521,0,0,22,1,628,307,76,0,1
10522,0,0,30,1,206,66,111,0,0
10523,0,0,28,1,1058,95,88,0,0
10524,0,0,33,1,129,15,49,0,1
10525,0,0,21,2,557,68,165,0,0
10527,0,0,16,2,281,165,99,0,0
10528,0,0,24,2,173,75,178,0,1
10529,0,0,47,1,199,35,314,0,0
10530,0,0,28,2,101,50,37,0,0
10532,0,0,24,2,337,235,299,0,0
10533,1,0,32,1,136,36,66,1,1
10534,0,0,26,2,378,130,281,0,1
10535,0,0,26,2,200,30,121,0,1
10536,1,0,32,1,600,61,96,1,1
10538,0,0,30,2,385,275,266,0,1
10541,0,0,29,2,281,18,68,1,1
10542,0,0,30,1,293,117,48,0,0
10545,0,0,29,2,191,11,73,0,1
10546,0,0,30,2,188,242,304,0,1
10547,0,0,28,2,299,59,612,0,1
10548,0,0,28,1,175,62,142,0,1
10549,0,0,28,2,582,57,290,0,1
10550,0,0,28,2,301,143,96,0,0
10551,0,0,26,1,723,56,114,0,0
10555,0,0,32,2,378,55,103,0,0
10556,0,0,21,1,221,85,396,0,1
10557,0,0,27,2,281,130,96,0,1
10562,0,0,30,2,502,58,74,0,0
10563,0,0,30,1,391,67,54,0,0
10564,0,0,48,1,516,82,78,0,0
10567,0,0,21,1,128,40,50,0,1
10568,0,0,39,2,231,106,168,0,1
10569,0,0,32,1,415,54,42,0,0
10570,0,0,19,1,81,33,23,0,0
10573,0,0,30,2,341,41,577,0,1
10574,0,1,35,2,255,154,384,0,1
10575,0,0,28,2,373,51,47,0,1
10576,0,0,38,2,728,28,178,0,0
10580,0,1,27,2,372,179,244,0,1
10581,1,0,30,1,804,82,275,1,1
10582,0,0,18,2,144,321,54,0,1
10585,0,0,25,2,483,41,468,0,1
10586,0,0,15,1,565,219,389,0,0
10589,0,0,28,2,241,4,237,0,1
10592,0,0,36,2,157,65,278,0,1
10593,0,0,18,1,87,147,95,0,1
10595,0,0,35,2,425,88,93,0,0
10596,0,0,32,1,226,36,28,0,1
10599,0,0,31,2,255,106,208,0,1
10602,0,0,24,2,268,91,156,0,1
10603,0,0,22,1,117,23,53,0,1
10604,0,0,17,2,288,102,87,0,1
10605,0,0,22,2,207,78,53,0,1
10606,0,0,27,2,616,117,301,0,0
10607,0,0,31,1,278,40,42,0,0
10608,0,0,27,2,984,47,248,0,1
10611,0,0,34,2,250,26,73,0,0
10614,0,0,27,1,251,36,256,0,0
10615,0,0,25,2,468,82,173,0,0
10616,0,0,20,1,373,179,475,0,1
10617,1,0,26,2,263,28,67,1,1
10618,0,0,21,2,134,64,42,0,0
10619,0,0,33,1,545,86,37,0,0
10620,0,0,28,2,276,110,290,0,1
10621,0,0,25,1,246,5,73,0,1
10622,0,0,31,2,333,133,132,0,0
10623,0,0,28,2,265,127,42,0,0
10626,0,0,32,1,180,51,131,0,1
10630,0,0,29,2,434,102,64,0,1
10633,0,0,40,2,658,43,45,0,0
10634,0,0,24,2,267,18,22,0,1
10636,0,0,33,2,472,124,157,0,0
10637,0,0,26,1,385,58,33,0,0
10638,0,0,35,1,151,67,57,0,0
10639,0,0,24,2,358,276,102,0,0
10640,0,0,25,1,266,71,95,0,1
10642,0,0,22,2,149,39,105,0,0
10644,0,0,41,1,171,42,62,0,0
10645,0,0,22,2,202,52,301,1,1
10648,0,0,26,2,516,105,468,0,1
10649,0,0,28,1,190,67,338,0,0
10652,0,0,31,1,1051,98,216,0,1
10653,0,0,36,2,207,58,274,1,1
10654,0,0,39,2,880,39,712,0,0
10655,0,0,29,2,271,108,239,0,0
10656,0,0,33,1,1217,100,119,0,1
10657,0,0,30,1,351,125,115,0,1
10659,0,0,24,2,513,194,117,0,1
10662,0,0,31,2,114,44,44,0,1
10663,0,0,33,1,221,90,17,0,1
10666,0,0,30,1,543,420,554,0,0
10667,0,0,28,2,301,31,117,0,1
10668,0,0,21,1,205,51,231,0,1
10669,0,0,27,1,326,22,71,0,0
10670,0,0,20,1,122,51,174,0,0
10673,0,0,20,2,1177,329,571,0,0
10675,0,0,22,1,788,267,700,0,1
10676,0,0,29,2,207,344,352,0,0
10678,0,0,36,2,134,47,64,0,0
10679,0,0,15,1,321,127,84,0,1
10681,0,0,18,2,287,344,314,0,1
10682,0,0,28,1,278,48,169,0,0
10683,0,0,28,2,304,96,238,0,1
10685,0,0,34,1,620,109,502,0,0
10686,0,0,27,1,721,47,2,0,0
10689,1,0,20,1,301,62,51,1,0
10690,0,0,26,1,2527,230,457,0,0
10692,0,0,25,2,609,62,221,0,0
10693,0,0,25,2,329,22,73,1,1
10694,0,0,37,2,371,41,23,0,1
10695,0,0,29,2,637,142,212,0,1
10696,0,0,34,2,163,41,112,0,1
10697,0,0,29,1,225,38,39,0,0
10698,0,0,34,1,346,25,21,0,0
10699,0,0,35,2,344,71,563,0,1
10700,0,0,26,1,372,32,148,0,1
10701,0,0,26,1,217,28,71,0,1
10703,0,0,16,2,130,56,31,0,1
10705,0,0,33,1,259,27,59,0,0
10707,0,0,24,2,511,104,66,0,0
10708,0,0,29,1,1813,27,75,0,1
10709,0,0,32,2,121,68,167,0,0
10710,0,0,41,1,587,201,400,0,0
10711,0,0,20,1,1053,50,35,0,0
10712,0,0,22,2,500,70,57,0,0
10713,0,0,27,1,275,34,37,0,0
10714,0,0,30,2,207,77,84,0,1
10715,0,0,28,1,119,45,47,0,1
10717,0,0,15,2,240,184,196,0,1
10718,0,0,26,1,142,22,44,0,0
10720,0,0,20,2,295,157,102,0,1
10721,0,0,28,2,295,43,150,0,1
10722,0,0,30,2,264,50,140,0,1
10724,0,0,29,2,117,164,297,0,1
10725,0,0,20,1,685,429,417,0,1
10727,0,0,17,2,433,40,17,1,0
10729,0,0,33,1,491,128,234,0,0
10730,0,0,29,2,211,47,172,0,0
10732,0,0,38,1,494,113,179,0,0
10733,0,0,27,2,199,76,154,0,0
10734,0,0,25,2,601,561,564,0,0
10735,0,0,23,2,405,117,1169,0,1
10736,0,0,39,1,447,88,27,0,0
10737,0,0,28,1,431,91,259,0,0
10738,0,1,26,2,433,47,234,0,0
10739,0,0,26,1,250,100,74,0,1
10740,0,0,25,1,1310,411,1146,0,1
10741,0,0,24,2,121,44,84,0,0
10742,0,0,19,1,402,54,179,1,1
10743,0,0,30,2,803,47,271,0,1
10744,0,0,22,2,290,86,200,0,1
10745,0,0,38,1,168,35,53,0,1
10746,0,0,25,1,580,69,22,0,1
10747,0,0,22,1,151,56,90,0,1
10748,0,0,29,1,165,38,46,0,1
10751,0,0,28,1,401,87,62,0,1
10753,0,0,25,1,247,70,160,0,1
10754,0,0,19,2,2313,59,261,0,1
10755,0,0,19,1,207,62,50,0,1
10756,1,0,29,1,784,647,378,1,1
10757,0,0,32,2,397,50,141,0,1
10759,0,0,26,1,160,33,60,0,0
10760,0,0,22,2,212,69,199,0,1
10761,0,0,23,2,244,63,95,0,0
10762,0,0,34,2,439,40,86,0,1
10763,0,0,34,1,400,104,360,0,1
10764,0,0,21,1,484,25,43,0,1
10766,0,0,29,2,240,38,25,0,0
10768,0,0,31,2,274,45,128,0,1
10769,0,0,29,2,624,184,194,0,0
10770,0,1,26,2,902,780,1195,0,1
10772,0,0,28,2,201,65,130,0,0
10774,0,0,29,2,768,172,152,0,1
10776,0,0,39,1,946,129,80,0,1
10777,0,0,30,2,510,38,80,0,0
10778,0,0,30,2,419,203,148,0,1
10779,0,0,21,2,260,6,9,0,0
10780,0,0,27,2,999,111,101,0,1
10782,0,0,26,1,300,85,196,0,0
10783,1,0,22,1,221,187,424,1,0
10784,0,0,29,1,708,249,266,0,0
10785,0,0,31,2,186,12,7,0,1
10786,0,0,31,1,618,86,235,0,1
10787,1,0,26,2,150,59,142,1,1
10789,0,0,22,2,328,55,154,0,1
10791,1,0,35,1,784,51,52,1,1
10792,0,0,26,2,253,34,209,0,1
10793,0,0,37,2,178,80,418,0,1
10796,0,0,36,2,766,748,342,0,1
10798,0,0,34,1,549,30,37,0,1
10802,0,0,27,1,994,102,73,0,0
10805,0,0,38,2,343,37,87,0,0
10806,0,0,27,1,676,317,108,0,1
10808,0,0,30,1,200,80,117,0,0
10809,0,0,25,2,478,33,69,0,0
10811,0,0,23,2,852,151,104,0,0
10814,0,0,31,2,277,86,74,0,1
10815,0,0,20,2,249,23,81,0,1
10816,0,0,29,1,241,40,166,0,0
10818,0,0,35,1,1335,172,407,0,0
10820,0,0,19,2,258,269,198,0,0
10822,0,0,29,1,351,31,51,0,0
10823,0,0,24,1,197,47,172,0,0
10826,0,0,21,2,80,49,27,0,0
10827,1,0,24,2,493,59,525,1,0
10828,0,0,25,1,199,133,225,0,1
10829,0,0,28,1,534,35,41,0,0
10830,0,0,25,2,255,132,279,0,1
10831,0,0,26,1,264,82,171,0,0
10832,0,0,27,2,183,53,71,0,0
10833,0,0,22,1,169,52,64,0,1
10835,0,0,26,1,309,211,478,0,0
10836,0,0,29,2,337,64,66,0,0
10837,0,0,25,2,231,37,220,0,0
10838,0,0,22,1,399,63,263,0,1
10839,0,0,29,1,4574,242,670,0,1
10841,0,0,21,1,447,127,565,0,0
10842,0,0,28,1,187,36,73,0,1
10845,0,0,18,1,160,232,112,0,0
10846,0,0,24,1,249,82,85,0,0
10849,0,0,45,1,409,51,37,0,1
10850,0,0,35,2,379,161,110,0,0
10851,0,0,23,2,145,166,317,0,1
10852,0,0,40,1,1103,24,38,0,1
10853,0,0,30,1,189,5,87,0,0
10854,0,0,26,1,299,41,28,0,0
10855,0,0,29,2,1598,149,439,0,0
10856,0,0,34,1,312,68,82,0,1
10857,0,0,30,1,660,134,163,0,1
10858,0,0,27,2,247,98,173,0,0
10859,0,0,26,2,213,16,52,0,1
10860,0,0,28,1,498,31,109,0,1
10863,0,0,24,1,291,42,358,0,1
10866,0,0,30,1,252,39,43,0,0
10869,0,0,23,2,92,82,149,0,1
10871,0,0,33,1,146,51,142,0,0
10873,0,0,32,2,186,32,55,0,1
10874,0,0,28,1,224,81,35,0,1
10878,0,0,31,2,405,314,512,0,0
10880,0,0,24,1,353,42,70,0,0
10882,0,0,29,2,698,43,106,0,1
10883,0,0,26,2,155,69,143,0,0
10884,0,0,22,2,317,43,251,0,1
10885,0,0,27,1,263,52,35,0,1
10886,0,0,17,2,704,101,188,0,1
10887,0,0,32,2,185,10,57,0,0
10888,0,0,21,2,203,40,47,0,0
10890,0,0,30,1,1058,66,104,0,1
10891,0,0,17,2,298,87,119,0,0
10892,0,0,23,1,361,159,69,0,1
10893,0,0,24,2,117,43,70,0,1
10894,0,0,27,1,568,62,41,0,0
10896,0,0,28,1,809,159,77,0,0
10897,0,0,34,2,439,90,435,0,1
10901,0,0,22,1,505,168,559,0,0
10902,0,0,22,2,284,89,165,0,0
10903,0,0,26,2,233,57,56,0,1
10905,1,0,32,2,795,217,573,1,1
10906,0,0,30,1,914,59,95,0,1
10907,0,0,25,2,239,164,354,0,1
10908,0,0,26,1,256,97,191,0,0
10909,0,0,23,1,199,108,160,0,0
10910,0,0,25,1,116,25,37,0,0
10911,0,0,23,2,483,158,127,1,1
10913,0,0,33,2,496,46,118,0,1
10914,0,0,24,2,243,272,250,0,1
10915,0,0,30,2,586,377,676,0,0
10916,0,0,25,2,307,65,214,0,1
10917,0,0,27,1,240,77,154,0,0
10919,0,0,37,1,544,82,308,0,1
10920,0,0,41,1,642,59,53,0,1
10921,0,0,23,1,107,87,81,0,1
10924,0,0,27,2,290,62,204,0,1
10927,0,0,34,1,285,33,119,1,1
10928,0,0,15,2,203,51,133,0,1
10929,0,0,24,1,437,27,173,0,1
10930,0,0,30,1,286,34,29,0,1
10931,0,0,25,2,328,67,89,0,1
10932,0,0,28,2,238,159,324,0,1
10933,0,0,34,1,2422,86,104,0,1
10936,0,0,37,2,235,23,53,0,1
10938,0,0,32,1,534,180,43,0,1
10939,0,0,22,1,347,106,371,0,1
10940,0,0,25,1,328,49,161,0,0
10941,0,0,34,2,116,66,80,0,0
10943,0,0,28,2,386,20,88,0,0
10944,0,0,27,2,317,151,161,0,0
10946,0,0,29,2,512,245,298,0,1
10947,0,0,32,2,211,176,431,0,1
10948,0,0,23,1,320,106,82,0,0
10949,0,0,25,2,226,31,59,0,1
10950,0,0,29,2,715,306,338,0,0
10951,0,0,27,2,354,43,79,0,0
10952,0,0,30,1,294,84,53,0,0
10953,0,0,27,1,239,26,28,0,1
10954,0,0,25,1,180,35,168,0,1
10956,0,0,33,2,748,163,208,0,1
10958,0,0,21,2,243,90,67,0,1
10959,0,0,22,2,470,137,230,0,0
10960,0,0,21,2,172,411,240,0,0
10961,0,0,32,2,558,87,75,0,1
10962,0,0,27,1,207,25,55,0,1
10963,0,0,23,1,347,98,543,0,0
10966,0,0,19,2,2719,480,405,0,1
10967,0,0,31,1,1148,49,14,0,0
10968,0,0,22,1,549,128,178,0,0
10969,0,0,32,2,373,142,265,1,0
10970,0,0,24,1,190,16,58,0,0
10971,0,0,28,1,348,83,307,0,0
10973,0,0,35,2,298,71,94,0,1
10974,0,0,25,2,112,81,78,0,1
10975,0,0,36,1,222,82,114,0,0
10976,0,0,27,2,164,10,44,0,0
10978,0,0,26,1,756,22,36,0,1
10979,0,0,20,2,400,89,672,0,1
10980,0,0,24,2,319,179,115,0,0
10981,0,0,41,2,432,84,221,0,1
10984,0,0,17,2,590,64,378,0,1
10986,0,0,25,2,235,60,52,0,1
10988,0,0,27,1,353,51,64,0,1
10992,0,0,18,1,183,41,42,0,0
10993,0,0,34,2,200,36,12,0,0
10994,0,0,41,2,508,152,114,0,1
10995,0,0,30,2,1922,393,571,0,0
10996,0,0,26,2,957,119,506,0,0
10997,0,0,24,2,648,202,1011,0,0
10999,0,0,32,1,860,167,39,0,1
11001,0,0,19,2,586,24,129,0,1
11002,0,0,24,2,365,101,255,0,0
11003,0,0,31,2,245,89,160,0,1
11006,0,0,33,2,509,211,339,0,1
11011,0,0,26,2,322,52,266,0,1
11012,0,0,28,2,569,181,856,0,0
11013,0,0,40,1,768,83,32,0,1
11015,0,0,24,2,226,36,58,0,1
11017,0,0,27,2,504,104,161,0,1
11021,0,0,30,1,3265,36,896,0,0
11023,0,0,21,2,509,75,145,0,1
11028,0,0,16,2,334,71,74,0,0
11030,0,0,23,2,486,105,109,0,0
11031,0,0,37,1,753,960,124,0,0
11033,0,0,26,2,246,67,495,0,1
11038,0,0,17,1,217,177,108,0,1
11039,0,0,30,1,145,36,31,0,0
11042,0,0,18,2,287,43,61,0,1
11043,0,0,24,2,593,114,333,0,1
11045,0,0,21,1,164,111,79,0,1
11046,0,0,27,1,401,421,10,0,1
11051,0,0,23,1,349,157,136,0,0
11054,0,0,31,1,577,23,245,0,0
11055,0,0,38,2,200,20,65,0,0
11056,0,0,28,2,337,36,150,1,0
11057,0,0,31,2,87,19,134,0,1
11058,1,0,34,2,237,66,140,1,0
11059,0,0,21,1,314,271,515,0,1
11062,0,0,26,2,623,62,134,0,0
11063,0,0,25,1,484,186,180,0,1
11064,0,0,21,1,107,15,39,1,0
11065,0,0,22,2,243,33,239,0,0
11066,0,0,36,2,506,278,1385,0,1
11068,0,0,32,1,431,97,334,0,1
11069,0,0,24,1,304,148,1684,0,1
11070,0,0,31,2,185,42,42,0,0
11071,0,0,25,1,411,55,52,0,1
11073,1,0,22,1,133,56,51,1,0
11075,0,0,19,2,292,25,32,0,1
11076,0,0,27,2,152,29,34,0,0
11078,0,0,18,1,102,30,54,0,1
11079,0,0,29,1,577,267,777,0,1
11080,0,0,28,1,225,173,355,0,1
11081,0,0,28,2,938,68,667,0,0
11083,0,0,26,1,116,50,32,0,1
11085,0,0,47,2,84,24,34,0,0
11086,0,0,19,2,331,146,187,0,1
11087,0,0,25,2,183,51,173,0,0
11088,0,0,37,1,202,117,164,0,1
11091,0,0,23,2,345,53,76,0,0
11092,0,0,21,2,510,516,480,1,1
11094,0,0,29,2,230,76,160,0,1
11096,0,0,24,1,207,89,268,0,0
11097,1,0,27,2,405,60,57,1,0
11098,0,0,36,2,266,81,160,0,0
11099,0,0,26,2,100,41,43,0,0
11100,0,0,26,1,208,29,283,0,1
11101,0,0,25,2,885,122,112,0,1
11106,0,0,22,2,227,56,91,0,0
11107,0,0,38,2,288,39,112,0,0
11108,0,0,33,2,147,38,142,0,1
11109,1,0,29,1,152,24,23,1,0
11110,0,0,16,1,170,111,127,0,1
11111,0,0,27,2,624,64,69,0,0
11114,0,0,28,2,1191,42,45,0,0
11116,0,0,29,1,112,43,40,0,1
11118,0,0,34,1,423,84,35,0,0
11119,0,0,24,2,1268,69,85,0,0
11121,0,0,23,2,364,84,336,0,0
11122,0,0,22,2,414,30,93,0,0
11124,1,0,25,2,244,84,207,1,1
11125,0,0,23,2,519,220,226,0,0
11128,0,0,25,2,268,115,272,0,1
11130,0,0,35,1,324,873,935,0,0
11133,0,0,29,1,105,8,9,0,1
11135,0,0,23,2,257,110,218,0,0
11137,0,0,26,2,375,33,77,0,0
11138,0,0,32,2,404,105,91,0,1
11139,1,0,35,1,238,38,63,1,1
11140,0,0,28,2,588,43,202,0,0
11142,0,0,27,2,146,49,26,0,1
11143,0,0,27,2,1278,494,1443,0,1
11148,0,0,24,1,753,62,90,0,1
11150,0,0,20,1,251,14,30,0,1
11152,0,0,29,2,398,70,155,0,0
11155,0,0,55,2,191,49,88,0,0
11156,0,0,19,1,277,297,111,0,1
11157,0,0,25,1,862,251,469,0,0
11158,0,0,24,2,185,87,104,0,0
11160,0,0,26,2,276,47,110,0,0
11162,0,0,38,1,904,143,442,0,0
11165,0,0,18,1,150,46,13,0,0
11166,0,0,37,2,126,117,111,0,1
11168,0,0,23,2,303,36,32,0,0
11169,0,0,30,2,111,52,26,0,0
11172,0,0,34,2,484,203,155,0,1
11173,0,0,34,2,181,61,83,0,0
11174,0,0,34,1,405,45,406,0,1
11175,0,0,34,1,547,41,89,0,0
11176,0,0,27,2,315,21,52,0,1
11177,0,0,25,1,171,50,26,0,0
11179,0,0,30,1,173,34,151,0,0
11180,0,0,34,1,311,39,49,0,0
11181,0,1,18,2,452,107,878,0,0
11182,0,0,29,2,304,188,276,0,1
11183,0,0,22,1,283,75,99,0,1
11184,0,0,34,1,131,4,12,0,1
11185,0,0,20,1,292,86,474,0,1
11186,0,0,30,1,1261,1171,256,0,1
11188,0,0,33,2,613,479,383,0,0
11189,0,0,23,1,730,137,775,0,1
11190,0,0,22,2,198,69,36,0,0
11191,0,1,29,2,622,222,347,0,0
11194,0,0,21,1,539,150,525,0,0
11195,0,0,37,1,384,172,426,0,0
11198,0,0,40,1,295,64,232,0,0
11201,0,0,32,1,149,44,57,0,1
11202,0,0,23,2,350,52,173,0,1
11203,0,0,27,2,174,51,25,0,0
11205,0,0,27,1,441,20,92,0,1
11208,0,0,32,2,746,124,225,0,0
11209,0,0,21,1,1047,27,79,0,0
11210,1,0,36,1,237,56,35,1,0
11212,0,0,23,2,577,113,317,0,1
11216,0,0,33,1,129,43,28,0,0
11218,0,0,26,1,579,215,288,0,0
11220,0,0,24,1,1448,188,611,0,0
11221,0,0,30,2,101,51,126,0,1
11222,0,1,27,1,856,164,384,0,0
11223,0,0,34,2,250,55,128,0,1
11230,0,0,27,2,151,49,21,0,0
11231,0,0,20,1,255,466,141,0,1
11232,0,0,22,2,302,126,334,0,1
11233,0,0,26,1,170,5,45,0,0
11240,0,0,26,1,381,262,63,0,0
11241,0,0,21,2,436,258,359,0,1
11242,0,0,24,1,197,41,219,0,0
11244,0,0,29,2,290,87,146,0,0
11247,0,0,20,2,182,56,201,0,0
11249,0,0,21,2,253,494,1059,0,1
11250,0,0,34,1,199,37,62,0,1
11251,0,0,18,2,230,117,381,0,1
11253,0,0,32,2,165,82,124,0,0
11254,0,0,25,1,733,24,72,0,1
11256,0,0,16,2,286,128,170,0,0
11257,0,0,37,1,365,206,108,0,0
11260,0,0,28,2,233,55,161,0,0
11262,0,0,24,1,324,474,296,0,0
11263,0,1,20,2,206,77,52,0,1
11265,0,0,27,2,311,45,226,0,0
11266,0,0,27,2,181,91,95,0,0
11267,0,0,19,1,234,190,84,0,0
11268,0,0,24,1,1194,94,134,0,1
11269,0,1,35,1,389,312,394,0,0
11271,0,0,23,2,211,98,613,0,0
11272,0,0,24,1,727,9,72,0,0
11273,0,0,27,1,508,34,75,0,1
11274,0,0,34,2,365,25,17,0,0
11275,0,0,29,1,240,42,200,0,1
11276,0,0,33,1,375,55,31,0,0
11277,0,0,21,2,326,64,215,0,0
11278,0,0,34,2,245,50,147,0,0
11282,0,0,30,1,2753,215,216,0,0
11283,0,0,23,1,219,57,101,0,0
11284,0,0,33,2,421,193,620,0,0
11285,0,0,27,1,414,70,246,0,1
11287,0,0,29,2,145,91,66,0,0
11288,0,0,27,2,192,195,109,0,0
11289,0,0,20,2,262,135,438,0,1
11291,0,0,23,2,156,83,112,0,1
11292,0,0,25,1,580,36,77,0,1
11293,0,0,25,2,231,138,303,0,1
11294,0,0,28,1,184,34,37,0,1
11295,0,0,24,1,106,15,36,0,1
11296,0,0,26,2,293,84,271,0,0
11297,0,0,27,1,222,37,38,0,1
11298,0,0,29,2,167,49,65,0,0
11299,0,0,39,1,516,21,31,0,0
11301,0,0,24,2,438,46,170,0,1
11302,0,0,20,2,386,55,201,0,1
11305,0,0,38,1,566,117,25,0,1
11306,0,0,23,2,590,61,305,0,1
11308,0,0,31,2,1002,562,297,0,0
11310,0,0,35,1,433,87,121,0,0
11313,0,0,29,2,637,121,65,0,1
11314,0,0,37,1,137,46,141,0,1
11315,0,0,25,2,427,144,294,0,0
11317,0,0,28,2,1185,54,201,0,0
11318,0,0,17,1,112,24,69,0,1
